tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
100097716,354.01,TOI-354.01,354,100097716.01,1,APC,11.3534,0.006,-0.006,1,0,01h36m11.49s,24.047859,,,,-42d18m13.34s,-42.303706,,,,24.819,0.076,-0.076,1.0,0.0,14.274,0.082,-0.082,1.0,0.0,2459140.430589,0.000353,-0.000353,1,0,3.0002084,2.2e-06,-2.2e-06,1,0,1.7,0.075,-0.075,1,0,8545.0,1478.81,-1478.81,1,0,25.2021,6.12219,-6.12219,1,0,777.419,,,,,1471.0,,,,,366.824,8.772,-8.772,1,0,5767.0,121.0,-121.0,1,0,4.15,0.08,-0.08,1,0,1.41,0.07,-0.07,1,0,,2018-12-20 19:43:30,2022-10-20 16:02:02,2025-09-28 22:48:44
17865622,3540.01,TOI-3540.01,3540,17865622.01,1,CP,10.9541,0.007,-0.007,1,0,21h55m38.73s,328.911371,,,,+28d10m46.2s,28.1795,,,,8.41,0.861,-0.861,1.0,0.0,2.65,0.859,-0.859,1.0,0.0,2459826.736428,0.00061,-0.00061,1,0,3.1198404,0.0001282,-0.0001282,1,0,1.7646723,0.0377944,-0.0377944,1,0,8016.8009531,283.0963,-283.0963,1,0,12.1758,1.3005697,-1.3005697,1,0,728.1777183,,,,,1324.8877848,,,,,,,,1,0,6011.2,41.8,-41.8,1,0,,,,1,0,1.13476,0.105497,-0.105497,1,0,,2021-06-23 15:11:40,2024-09-06 10:08:02,2025-09-28 22:48:44
291147951,3541.01,TOI-3541.01,3541,291147951.01,1,FP,13.3888,0.006,-0.006,1,0,20h40m29.12s,310.121327,,,,+25d20m12.82s,25.336895,,,,-5.184,0.035,-0.035,1.0,0.0,-12.058,0.034,-0.034,1.0,0.0,2459444.951847,0.002903,-0.002903,1,0,2.5313956,1.36e-05,-1.36e-05,1,0,3.128,0.208,-0.208,1,0,9640.0,3669.73,-3669.73,1,0,23.2858,,,1,0,3659.88,,,,,2166.0,,,,,721.677,12.8675,-12.8675,1,0,5854.0,122.0,-122.0,1,0,4.36,,,1,0,1.13,,,1,0,,2021-06-23 15:11:40,2024-08-22 10:08:01,2025-09-28 22:48:44
16187321,3542.01,TOI-3542.01,3542,16187321.01,1,FP,11.7211,0.022,-0.022,1,0,20h29m30.47s,307.376941,,,,+36d58m14.5s,36.970694,,,,-11.357,0.036,-0.036,1.0,0.0,-23.555,0.038,-0.038,1.0,0.0,2459813.403681,0.000729,-0.000729,1,0,4.2021893,4.4e-06,-4.4e-06,1,0,2.742,0.076,-0.076,1,0,9310.0,194.2,-194.2,1,0,14.1363,2.25235,-2.25235,1,0,523.564,,,,,1332.0,,,,,503.905,6.1525,-6.1525,1,0,6702.0,194.0,-194.0,1,0,4.29,0.09,-0.09,1,0,1.42,0.06,-0.06,1,0,,2021-06-23 15:11:40,2024-08-27 12:02:45,2025-09-28 22:48:44
9346507,3826.01,TOI-3826.01,3826,9346507.01,1,APC,12.6865,0.007,-0.007,1,0,09h59m30.46s,149.876935,,,,+36d59m32.82s,36.99245,,,,-18.704,0.038,-0.038,1.0,0.0,-6.469,0.035,-0.035,1.0,0.0,2459632.217096,0.000604,-0.000604,1,0,4.9807125,6.3e-06,-6.3e-06,1,0,3.333,0.074,-0.074,1,0,26850.0,4.31756,-4.31756,1,0,17.2544,0.814786,-0.814786,1,0,231.2,,,,,1086.0,,,,,470.353,6.998,-6.998,1,0,5545.7,100.5,-100.5,1,0,4.39,0.07,-0.07,1,0,1.04,0.05,-0.05,1,0,,2021-06-23 15:20:56,2024-08-22 10:08:01,2025-09-28 22:48:44
8677530,3827.01,TOI-3827.01,3827,8677530.01,1,FA,12.033,0.018,-0.018,1,0,09h09m41.12s,137.42133,,,,+31d17m32.93s,31.292481,,,,,,,,,,,,,,2458897.512084,0.00129,-0.00129,1,0,2.91463,0.0003169,-0.0003169,1,0,2.977,0.199,-0.199,1,0,9960.0,5.00221,-5.00221,1,0,9.96391,,,1,0,588.827,,,,,,,,,,335.744,,,1,0,5484.8,,,1,0,,,,1,0,0.99,,,1,0,,2021-06-23 15:20:56,2024-08-22 10:08:01,2025-09-28 22:48:44
841226526,3828.01,TOI-3828.01,3828,841226526.01,1,PC,11.227,0.007,-0.007,1,0,10h03m34.2s,150.892504,,,,+67d59m24.13s,67.990037,,,,-11.82,0.034,-0.034,1.0,0.0,-36.584,0.043,-0.043,1.0,0.0,2459585.919343,0.003376,-0.003376,1,0,19.5105608,0.0001253,-0.0001253,1,0,4.471,0.334,-0.334,1,0,3300.0,1214.39,-1214.39,1,0,,,,1,0,,,,,,,,,,,341.6,2.999,-2.999,1,0,,,,1,0,,,,1,0,,,,1,0,,2021-06-23 15:20:56,2024-08-22 10:08:01,2025-09-28 22:48:44
801354155,3829.01,TOI-3829.01,3829,801354155.01,1,PC,12.3722,0.007,-0.007,1,0,09h09m41.1s,137.421232,,,,+31d17m32.72s,31.292423,,,,8.181,0.067,-0.067,1.0,0.0,-23.264,0.058,-0.058,1.0,0.0,2459632.099977,0.000766,-0.000766,1,0,2.9150294,4.7e-06,-4.7e-06,1,0,2.819,0.103,-0.103,1,0,13530.0,3.33548,-3.33548,1,0,12.8379,1.56876,-1.56876,1,0,464.816,,,,,1293.0,,,,,397.985,7.386,-7.386,1,0,5385.0,137.3,-137.3,1,0,4.33,0.09,-0.09,1,0,1.08,0.13,-0.13,1,0,,2021-06-23 15:20:56,2024-08-22 10:08:01,2025-09-28 22:48:44
167418898,383.01,TOI-383.01,383,167418898.01,1,FP,10.2401,0.006,-0.006,1,0,06h38m26.3s,99.609604,,,,-67d39m23.03s,-67.656396,,,,7.85,2.0,-2.0,1.0,0.0,-51.7,2.0,-2.0,1.0,0.0,2459367.920446,0.000535,-0.000535,1,0,10.9803025,9.3e-06,-9.3e-06,1,0,1.659,0.1,-0.1,1,0,2390.0,3.83463,-3.83463,1,0,7.58741,,,1,0,73.7576,,,,,,,,,,204.207,,,1,0,5951.0,,,1,0,,,,1,0,1.27,,,1,0,,2019-01-16 19:24:30,2025-05-21 16:00:01,2025-09-28 22:48:44
445807396,3830.01,TOI-3830.01,3830,445807396.01,1,PC,13.239,0.007,-0.007,1,0,11h09m10.79s,167.29495,,,,+49d57m20.73s,49.955757,,,,-7.94,0.026,-0.026,1.0,0.0,-15.179,0.025,-0.025,1.0,0.0,2459631.561236,0.001868,-0.001868,1,0,3.2493152,1.04e-05,-1.04e-05,1,0,1.849,0.179,-0.179,1,0,9260.0,7.35397,-7.35397,1,0,10.3587,,,1,0,173.46,,,,,1011.0,,,,,563.928,6.7675,-6.7675,1,0,5371.2,71.3,-71.3,1,0,4.37,,,1,0,1.04,,,1,0,,2021-06-23 15:20:56,2025-01-15 12:03:15,2025-09-28 22:48:44
393853275,3831.01,TOI-3831.01,3831,393853275.01,1,PC,13.1894,0.006,-0.006,1,0,09h47m16.9s,146.820422,,,,+44d38m20.15s,44.63893,,,,-1.928,2.184,-2.184,1.0,0.0,-6.073,2.185,-2.185,1.0,0.0,2459635.338271,0.001128,-0.001128,1,0,1.7088305,4.5e-06,-4.5e-06,1,0,1.871,0.144,-0.144,1,0,9720.0,6.41451,-6.41451,1,0,,,,1,0,564.614,,,,,1358.0,,,,,,,,1,0,5253.2,416.3,-416.3,1,0,,,,1,0,,,,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
356736743,3832.01,TOI-3832.01,3832,356736743.01,1,PC,12.6635,0.012,-0.012,1,0,11h50m48.53s,177.702227,,,,+75d12m12.13s,75.20337,,,,2.502,0.036,-0.036,1.0,0.0,4.528,0.029,-0.029,1.0,0.0,2459604.064414,0.002061,-0.002061,1,0,24.0819851,9.71e-05,-9.71e-05,1,0,4.032,0.289,-0.289,1,0,7830.0,3.63989,-3.63989,1,0,9.42632,0.500343,-0.500343,1,0,22.9814,,,,,609.0,,,,,505.207,4.4385,-4.4385,1,0,5952.0,138.2,-138.2,1,0,4.43,0.08,-0.08,1,0,1.05,0.05,-0.05,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
356539624,3833.01,TOI-3833.01,3833,356539624.01,1,APC,13.3585,0.007,-0.007,1,0,10h12m37.31s,153.155451,,,,+62d19m46.06s,62.32946,,,,2.805,0.029,-0.029,1.0,0.0,-15.2,0.04,-0.04,1.0,0.0,2459635.915521,0.000521,-0.000521,1,0,0.4399856,7e-07,-7e-07,1,0,0.603,0.13,-0.13,1,0,6830.0,3164.05,-3164.05,1,0,18.9074,,,1,0,1456.36,,,,,1721.0,,,,,412.034,4.014,-4.014,1,0,4423.0,122.0,-122.0,1,0,4.19,,,1,0,1.1,,,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
355953198,3834.01,TOI-3834.01,3834,355953198.01,1,PC,13.2742,0.006,-0.006,1,0,11h59m37.66s,179.9069,,,,+72d18m05.46s,72.301518,,,,0.171,2.269,-2.269,1.0,0.0,-7.937,2.267,-2.267,1.0,0.0,2459631.909611,0.001151,-0.001151,1,0,3.3952015,8.9e-06,-8.9e-06,1,0,2.368,0.131,-0.131,1,0,8260.0,3.07278,-3.07278,1,0,,,,1,0,321.993,,,,,1180.0,,,,,627.829,,,1,0,5673.6,360.3,-360.3,1,0,,,,1,0,,,,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
330795142,3835.01,TOI-3835.01,3835,330795142.01,1,PC,12.5984,0.007,-0.007,1,0,09h37m35.02s,144.395927,,,,+28d14m43.3s,28.24536,,,,6.049,0.091,-0.091,1.0,0.0,-1.121,0.112,-0.112,1.0,0.0,2459633.636146,0.000515,-0.000515,1,0,1.3460633,1.4e-06,-1.4e-06,1,0,1.829,0.078,-0.078,1,0,15780.0,2.57595,-2.57595,1,0,14.2662,0.694023,-0.694023,1,0,1231.36,,,,,1650.0,,,,,504.711,8.3885,-8.3885,1,0,5788.7,114.3,-114.3,1,0,4.38,0.07,-0.07,1,0,1.09,0.05,-0.05,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
900240532,3836.01,TOI-3836.01,3836,900240532.01,1,PC,12.9621,0.007,-0.007,1,0,11h04m57.35s,166.238945,,,,+43d27m51.77s,43.464381,,,,-10.935,0.096,-0.096,1.0,0.0,2.286,0.098,-0.098,1.0,0.0,2459633.448417,0.002371,-0.002371,1,0,2.5733766,1.17e-05,-1.17e-05,1,0,2.457,0.257,-0.257,1,0,6710.0,7.65736,-7.65736,1,0,,,,1,0,,,,,,,,,,,916.981,87.9135,-87.9135,1,0,,,,1,0,,,,1,0,,,,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
308073360,3837.01,TOI-3837.01,3837,308073360.01,1,CP,11.366,0.007,-0.007,1,0,10h10m39.91s,152.666283,,,,+24d16m23.24s,24.273121,,,,50.376,0.077,-0.077,1.0,0.0,-37.026,0.078,-0.078,1.0,0.0,2459613.379817,0.000959,-0.000959,1,0,11.8886495,2.73e-05,-2.73e-05,1,0,4.803,0.504,-0.504,1,0,7800.0,2.90688,-2.90688,1,0,11.0233,0.6475,-0.6475,1,0,138.065,,,,,954.0,,,,,311.705,4.3435,-4.3435,1,0,5773.9,138.7,-138.7,1,0,4.28,0.08,-0.08,1,0,1.21,0.07,-0.07,1,0,,2021-06-23 15:20:57,2025-04-21 12:03:49,2025-09-28 22:48:44
307915084,3838.01,TOI-3838.01,3838,307915084.01,1,APC,12.7477,0.006,-0.006,1,0,09h25m55.33s,141.480521,,,,+33d24m45.86s,33.41274,,,,-1.083,2.242,-2.242,1.0,0.0,2.342,2.233,-2.233,1.0,0.0,2459635.460006,0.001594,-0.001594,1,0,0.8275646,2.5e-06,-2.5e-06,1,0,1.056,0.131,-0.131,1,0,3670.0,7.90116,-7.90116,1,0,8.41789,0.993163,-0.993163,1,0,1716.01,,,,,1793.0,,,,,,,,1,0,6203.3,47.0,-47.0,1,0,,,,1,0,1.32,0.14,-0.14,1,0,,2021-06-23 15:20:57,2024-08-22 10:08:01,2025-09-28 22:48:44
298074043,3839.01,TOI-3839.01,3839,298074043.01,1,PC,12.8957,0.006,-0.006,1,0,13h26m02.58s,201.510769,,,,+74d45m31.89s,74.758859,,,,0.003,0.031,-0.031,1.0,0.0,0.726,0.025,-0.025,1.0,0.0,2459632.828449,0.002887,-0.002887,1,0,3.0193545,1.41e-05,-1.41e-05,1,0,1.345,0.276,-0.276,1,0,2360.0,1524.35,-1524.35,1,0,14.357,6.13047,-6.13047,1,0,1252.3,,,,,1657.0,,,,,872.986,11.559,-11.559,1,0,6341.0,120.2,-120.2,1,0,4.23,0.09,-0.09,1,0,1.42,0.06,-0.06,1,0,,2021-06-23 15:20:58,2024-08-22 10:08:01,2025-09-28 22:48:44
155995204,384.01,TOI-384.01,384,155995204.01,1,FP,13.5281,0.006,-0.006,1,0,00h30m38.05s,7.658562,,,,-52d02m57.59s,-52.049331,,,,2.344,0.021,-0.021,1.0,0.0,10.402,0.023,-0.023,1.0,0.0,2458357.58381,0.00235,-0.00235,1,0,9.30734,0.00218,-0.00218,1,0,4.683,0.274,-0.274,1,0,42774.4,1444.99,-1444.99,1,0,30.7623,5.66372,-5.66372,1,0,304.138,,,,,1163.0,,,,,958.366,15.7885,-15.7885,1,0,5819.0,31.3,-31.3,1,0,4.34,,,1,0,1.35,0.01,-0.01,1,0,,2018-12-20 19:43:30,2021-12-07 16:02:02,2025-09-28 22:48:44
287231664,3840.01,TOI-3840.01,3840,287231664.01,1,PC,13.1697,0.006,-0.006,1,0,10h05m10.44s,151.293494,,,,+60d21m07.53s,60.352093,,,,0.503,0.019,-0.019,1.0,0.0,-3.506,0.025,-0.025,1.0,0.0,2459633.530048,0.001953,-0.001953,1,0,3.6217624,1.76e-05,-1.76e-05,1,0,2.963,0.241,-0.241,1,0,6140.0,5.01437,-5.01437,1,0,10.1723,,,1,0,493.866,,,,,1313.0,,,,,765.939,11.654,-11.654,1,0,5788.0,122.0,-122.0,1,0,4.24,,,1,0,1.28,,,1,0,,2021-06-23 15:20:58,2024-08-22 10:08:01,2025-09-28 22:48:44
252474634,3841.01,TOI-3841.01,3841,252474634.01,1,PC,13.0933,0.006,-0.006,1,0,10h19m32.01s,154.883363,,,,+48d21m12.8s,48.353555,,,,0.431,0.036,-0.036,1.0,0.0,-8.808,0.043,-0.043,1.0,0.0,2459629.928738,0.003237,-0.003237,1,0,4.1124956,2.3e-05,-2.3e-05,1,0,1.9071145,0.3730939,-0.3730939,1,0,5537.3250771,536.91016,-536.91016,1,0,12.4396125,3.012068,-3.012068,1,0,1230.1400953,,,,,1510.4570936,,,,,1059.16,47.475,-47.475,1,0,6145.0,122.0,-122.0,1,0,4.07,,,1,0,1.64364,,,1,0,,2021-06-23 15:20:58,2024-10-10 10:08:04,2025-09-28 22:48:44
165985431,3842.01,TOI-3842.01,3842,165985431.01,1,PC,12.6496,0.006,-0.006,1,0,08h55m54.63s,133.977629,,,,+30d59m25.25s,30.990348,,,,-6.315,0.044,-0.044,1.0,0.0,-14.161,0.034,-0.034,1.0,0.0,2458895.099104,0.000948,-0.000948,1,0,3.6566206,0.0002678,-0.0002678,1,0,2.557,0.114,-0.114,1,0,21730.0,8.37261,-8.37261,1,0,13.587,0.997221,-0.997221,1,0,113.212,,,,,908.0,,,,,253.701,1.95,-1.95,1,0,4489.2,107.4,-107.4,1,0,4.37,0.09,-0.09,1,0,0.91,0.06,-0.06,1,0,,2021-06-23 15:20:58,2024-08-22 10:08:01,2025-09-28 22:48:44
841226527,3843.01,TOI-3843.01,3843,841226527.01,1,FP,11.4794,0.006,-0.006,1,0,10h03m34.06s,150.891937,,,,+67d59m25.36s,67.990378,,,,-11.332,0.053,-0.053,1.0,0.0,-35.591,0.05,-0.05,1.0,0.0,2458883.544637,0.003913,-0.003913,1,0,19.5112506,0.0006207,-0.0006207,1,0,3.896,0.81,-0.81,1,0,4080.0,113.298,-113.298,1,0,,,,1,0,,,,,,,,,,,345.366,3.565,-3.565,1,0,,,,1,0,,,,1,0,,,,1,0,,2021-06-23 15:20:58,2024-08-22 10:08:01,2025-09-28 22:48:44
49046332,2991.01,TOI-2991.01,2991,49046332.01,1,PC,12.7171,0.006,-0.006,1,0,10h57m26.23s,164.359312,,,,-34d41m25.21s,-34.690336,,,,37.976,0.038,-0.038,1.0,0.0,-66.111,0.032,-0.032,1.0,0.0,2459304.800483,0.001619,-0.001619,1,0,5.5809252,1.5e-05,-1.5e-05,1,0,2.545,0.169,-0.169,1,0,10780.0,5.1831,-5.1831,1,0,8.10167,0.663302,-0.663302,1,0,50.6483,,,,,743.0,,,,,213.888,1.0185,-1.0185,1,0,4455.0,118.0,-118.0,1,0,4.53,0.1,-0.1,1,0,0.76,0.06,-0.06,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
49045066,2992.01,TOI-2992.01,2992,49045066.01,1,PC,11.9728,0.006,-0.006,1,0,10h57m15.98s,164.316564,,,,-32d19m20.78s,-32.322438,,,,-10.001,0.053,-0.053,1.0,0.0,14.593,0.054,-0.054,1.0,0.0,2459305.044879,0.000917,-0.000917,1,0,3.00782,5.3e-06,-5.3e-06,1,0,3.503,0.082,-0.082,1,0,6510.0,0.844771,-0.844771,1,0,12.7824,0.667626,-0.667626,1,0,1104.67,,,,,1606.0,,,,,542.026,12.962,-12.962,1,0,5999.1,118.1,-118.1,1,0,4.11,0.08,-0.08,1,0,1.54,0.08,-0.08,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
48768158,2993.01,TOI-2993.01,2993,48768158.01,1,PC,13.5586,0.019,-0.019,1,0,10h48m54.44s,162.226841,,,,-32d25m11.82s,-32.419951,,,,6.242,2.216,-2.216,1.0,0.0,-18.661,2.216,-2.216,1.0,0.0,2458564.219716,0.003534,-0.003534,1,0,2.3378096,0.0007971,-0.0007971,1,0,2.307,0.308,-0.308,1,0,6880.0,12.1962,-12.1962,1,0,,,,1,0,,,,,,,,,,,608.631,,,1,0,,,,1,0,,,,1,0,,,,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
36718161,2994.01,TOI-2994.01,2994,36718161.01,1,PC,12.148,0.006,-0.006,1,0,10h03m01.66s,150.756919,,,,-43d47m59.65s,-43.799904,,,,-5.487,0.047,-0.047,1.0,0.0,3.359,0.048,-0.048,1.0,0.0,2459303.302287,0.001256,-0.001256,1,0,4.0257967,9.1e-06,-9.1e-06,1,0,1.945,0.106,-0.106,1,0,7390.0,2251.41,-2251.41,1,0,,,,1,0,3715.8,,,,,2175.0,,,,,3222.05,327.1,-327.1,1,0,9045.0,1236.9,-1236.9,1,0,,,,1,0,,,,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
36381058,2995.01,TOI-2995.01,2995,36381058.01,1,PC,12.796,0.006,-0.006,1,0,10h00m14.75s,150.061473,,,,-44d00m58.77s,-44.016324,,,,-6.928,0.028,-0.028,1.0,0.0,7.341,0.027,-0.027,1.0,0.0,2460015.453891,0.000767,-0.000767,1,0,1.6566182,2.8e-06,-2.8e-06,1,0,2.847,0.146,-0.146,1,0,12290.0,2.75962,-2.75962,1,0,15.7246,0.747262,-0.747262,1,0,3282.03,,,,,2108.0,,,,,779.544,10.5485,-10.5485,1,0,6504.0,127.3,-127.3,1,0,4.28,0.09,-0.09,1,0,1.38,0.06,-0.06,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
35855047,2996.01,TOI-2996.01,2996,35855047.01,1,PC,11.6828,0.006,-0.006,1,0,09h56m19.17s,149.079889,,,,-46d37m28.31s,-46.62453,,,,-18.884,0.039,-0.039,1.0,0.0,-20.707,0.038,-0.038,1.0,0.0,2459300.796358,0.003057,-0.003057,1,0,2.3627442,1.55e-05,-1.55e-05,1,0,3.095,0.495,-0.495,1,0,1870.0,2.76657,-2.76657,1,0,5.15542,0.326982,-0.326982,1,0,1735.39,,,,,1798.0,,,,,354.772,3.1075,-3.1075,1,0,5939.0,131.2,-131.2,1,0,4.32,0.08,-0.08,1,0,1.18,0.06,-0.06,1,0,,2021-06-04 01:29:40,2024-08-22 10:08:01,2025-09-28 22:48:44
35652085,2997.01,TOI-2997.01,2997,35652085.01,1,PC,12.3898,0.006,-0.006,1,0,09h54m54.01s,148.72505,,,,-43d41m18.5s,-43.688471,,,,-17.532,0.036,-0.036,1.0,0.0,8.053,0.038,-0.038,1.0,0.0,2459989.32359,0.001615,-0.001615,1,0,2.2060441,0.000113,-0.000113,1,0,4.1301608,0.1112926,-0.1112926,1,0,7122.1032213,158.452,-158.452,1,0,18.0034887,0.9988892,-0.9988892,1,0,4890.3412284,,,,,2132.8216494,,,,,884.499,19.4875,-19.4875,1,0,6313.0,133.3,-133.3,1,0,3.89,0.09,-0.09,1,0,2.0898499,0.0987737,-0.0987737,1,0,,2021-06-04 01:29:41,2025-02-28 12:03:50,2025-09-28 22:48:44
34737413,2998.01,TOI-2998.01,2998,34737413.01,1,PC,12.5382,0.006,-0.006,1,0,09h48m41.9s,147.174566,,,,-46d04m50.07s,-46.080575,,,,-7.857,0.051,-0.051,1.0,0.0,5.478,0.047,-0.047,1.0,0.0,2459303.240519,0.005221,-0.005221,1,0,1.5297119,1.46e-05,-1.46e-05,1,0,2.297,0.429,-0.429,1,0,2410.0,6.05794,-6.05794,1,0,9.91839,0.763196,-0.763196,1,0,3456.41,,,,,2136.0,,,,,1019.27,33.476,-33.476,1,0,6683.0,126.4,-126.4,1,0,3.96,0.09,-0.09,1,0,2.05,0.11,-0.11,1,0,,2021-06-04 01:29:41,2024-08-22 10:08:01,2025-09-28 22:48:44
34505005,2999.01,TOI-2999.01,2999,34505005.01,1,FP,12.9093,0.006,-0.006,1,0,09h47m41.16s,146.921503,,,,-46d51m54.94s,-46.86526,,,,-6.538,0.025,-0.025,1.0,0.0,8.742,0.025,-0.025,1.0,0.0,2459302.434183,0.001139,-0.001139,1,0,5.1627718,1.05e-05,-1.05e-05,1,0,3.139,0.114,-0.114,1,0,19050.0,8.41852,-8.41852,1,0,15.0573,0.721584,-0.721584,1,0,437.179,,,,,1273.0,,,,,645.965,6.1775,-6.1775,1,0,6749.0,136.0,-136.0,1,0,4.53,0.09,-0.09,1,0,1.08,0.05,-0.05,1,0,,2021-06-04 01:29:41,2024-08-22 10:08:01,2025-09-28 22:48:44
166697854,300.01,TOI-300.01,300,166697854.01,1,FP,10.8387,0.006,-0.006,1,0,02h22m56.98s,35.737437,,,,-53d04m12.7s,-53.070195,,,,13.052,0.039,-0.039,1.0,0.0,7.754,0.035,-0.035,1.0,0.0,2458354.42965,0.00237,-0.00237,1,0,2.75753,0.00046,-0.00046,1,0,1.376,0.164,-0.164,1,0,1071.45,2.16867,-2.16867,1,0,6.99891,1.46553,-1.46553,1,0,197.323,,,,,1044.0,,,,,397.391,3.767,-3.767,1,0,5776.5,94.0,-94.0,1,0,2.99,0.25,-0.25,1,0,1.94,0.4,-0.4,1,0,,2018-12-20 19:43:30,2021-12-06 16:02:02,2025-09-28 22:48:44
23435610,3000.01,TOI-3000.01,3000,23435610.01,1,PC,12.7959,0.006,-0.006,1,0,11h12m47.09s,168.196196,,,,-32d51m09.69s,-32.852693,,,,2.08,0.035,-0.035,1.0,0.0,-5.926,0.028,-0.028,1.0,0.0,2459296.646475,0.000601,-0.000601,1,0,5.20807,6.7e-06,-6.7e-06,1,0,3.249,0.062,-0.062,1,0,29630.0,4.96481,-4.96481,1,0,16.3192,0.792529,-0.792529,1,0,240.959,,,,,1097.0,,,,,468.285,4.3115,-4.3115,1,0,5836.5,111.3,-111.3,1,0,4.51,0.07,-0.07,1,0,0.94,0.04,-0.04,1,0,,2021-06-04 01:29:41,2024-08-22 10:08:01,2025-09-28 22:48:44
468977648,3001.01,TOI-3001.01,3001,468977648.01,1,FP,13.0698,0.009,-0.009,1,0,09h35m46.9s,143.945436,,,,-52d22m16.98s,-52.371382,,,,,,,,,,,,,,2459302.296976,0.00224,-0.00224,1,0,2.090218,1.07e-05,-1.07e-05,1,0,3.329,0.585,-0.585,1,0,8180.0,14.1244,-14.1244,1,0,19.2766,1.05728,-1.05728,1,0,3795.71,,,,,2186.0,,,,,1142.68,,,1,0,6328.0,100.7,-100.7,1,0,,,,1,0,2.08,0.07,-0.07,1,0,,2021-06-04 01:29:41,2024-12-16 12:03:24,2025-09-28 22:48:44
402053027,3002.01,TOI-3002.01,3002,402053027.01,1,PC,13.2952,0.006,-0.006,1,0,09h05m34.02s,136.391768,,,,-50d39m57.97s,-50.666102,,,,-7.195,3.108,-3.108,1.0,0.0,-1.685,3.108,-3.108,1.0,0.0,2459303.577592,0.001036,-0.001036,1,0,7.7971071,1.53e-05,-1.53e-05,1,0,1.873,0.193,-0.193,1,0,23150.0,17.9785,-17.9785,1,0,22.9819,1.02139,-1.02139,1,0,22.0881,,,,,603.0,,,,,,,,1,0,4978.0,83.8,-83.8,1,0,,,,1,0,1.47,0.05,-0.05,1,0,,2021-06-04 01:29:41,2024-08-22 10:08:01,2025-09-28 22:48:44
400762242,3003.01,TOI-3003.01,3003,400762242.01,1,PC,11.9236,0.008,-0.008,1,0,08h58m18.94s,134.578932,,,,-50d14m17.96s,-50.238323,,,,-9.799,0.049,-0.049,1.0,0.0,5.347,0.054,-0.054,1.0,0.0,2460015.392125,0.003003,-0.003003,1,0,1.6224281,1.17e-05,-1.17e-05,1,0,2.013,0.345,-0.345,1,0,1250.0,3.63941,-3.63941,1,0,7.12755,0.504966,-0.504966,1,0,3920.08,,,,,2204.0,,,,,703.242,15.9895,-15.9895,1,0,7517.0,147.6,-147.6,1,0,4.08,0.08,-0.08,1,0,1.98,0.08,-0.08,1,0,,2021-06-04 01:29:41,2024-08-22 10:08:01,2025-09-28 22:48:44
